Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
58,2,0,1,1,41638.0,441,4482,68,315,0,31,4,0,91,5,5,3,4,1,8,1
63,4,0,1,1,68805.0,283,4266,73,182,2,49,17,13,20,3,1,7,1,0,2,1
56,4,1,1,1,65814.0,747,4100,90,561,14,113,10,14,35,8,2,10,3,0,5,1
64,2,0,0,0,71964.0,1870,4386,81,587,51,932,180,34,86,5,6,5,1,0,3,2
36,2,0,1,1,39146.0,165,4481,1,94,1,33,13,12,12,4,0,4,3,0,8,0
45,2,1,0,0,96876.0,1941,4308,79,908,43,735,40,194,21,7,7,9,1,3,2,2
41,0,1,0,0,34445.0,839,4499,92,228,122,122,208,129,30,11,2,8,6,0,9,1
64,2,0,0,0,68281.0,1655,4672,31,995,112,417,42,48,41,2,9,13,1,0,5,2
47,1,1,1,2,37284.0,23,4438,46,11,1,2,2,1,6,0,0,3,1,0,6,0
39,2,1,0,0,36790.0,66,4466,14,3,3,14,15,21,10,2,1,2,1,0,9,0
55,2,1,1,2,27943.0,37,4421,89,12,1,16,4,1,3,2,0,3,3,0,8,0
71,2,0,1,2,22263.0,21,4072,31,17,0,2,0,0,2,1,0,3,2,0,6,0
50,2,1,1,3,30261.0,22,4623,75,8,0,5,0,3,6,0,0,3,1,0,8,0
44,2,1,1,1,28587.0,78,4118,42,22,4,17,12,10,13,2,0,4,3,0,6,0
40,3,1,1,1,43815.0,79,4431,53,14,10,29,4,7,15,2,0,3,1,0,6,0
66,2,1,1,2,48195.0,265,4140,53,106,27,68,52,7,5,4,2,5,6,0,6,1
70,3,1,1,1,77027.0,1175,4125,23,820,57,242,45,0,11,8,3,6,2,0,4,1
57,4,1,1,1,71322.0,1305,4479,57,753,43,226,69,10,204,8,5,13,2,0,4,1
43,3,1,1,1,32765.0,46,4107,49,13,3,17,7,3,3,2,0,4,2,0,5,0
57,2,1,1,2,29672.0,25,4455,6,9,1,3,0,4,8,0,0,3,1,0,6,0
69,2,0,0,0,23272.0,46,4236,29,19,3,6,4,2,12,1,0,3,1,0,4,0
73,3,1,1,1,49912.0,874,4641,5,520,8,223,32,49,42,10,5,7,4,1,8,1
37,1,1,1,1,7500.0,100,4678,98,5,17,17,13,14,34,2,1,3,4,0,9,0
75,4,0,1,1,68117.0,930,4457,80,618,44,215,0,17,36,11,8,4,2,1,6,1
67,2,1,1,1,67225.0,868,4196,4,315,35,322,46,7,143,7,2,11,3,0,5,1
46,2,1,1,1,17649.0,45,4210,70,15,1,23,0,5,1,3,0,3,3,0,8,0
47,2,1,1,1,55914.0,1260,4407,32,384,60,364,119,101,232,11,6,8,4,0,7,1
38,2,1,1,1,40059.0,414,4255,82,110,29,92,28,10,145,6,2,3,1,1,8,1
72,2,1,1,1,60905.0,392,4187,27,208,17,76,36,17,38,3,3,7,2,0,2,1
45,2,1,1,2,75330.0,1109,4614,94,555,82,257,93,61,61,10,3,12,4,0,6,1
71,2,0,1,1,60689.0,639,4374,23,240,90,216,63,6,24,4,4,10,4,0,3,1
38,2,1,1,1,38680.0,79,4439,97,11,0,36,15,5,12,2,0,3,1,0,7,0
40,2,1,0,0,61416.0,1665,4487,25,848,154,323,201,61,78,10,3,10,1,1,6,2
31,2,0,0,0,49767.0,692,4404,92,202,47,197,55,42,149,5,4,8,1,0,4,2
52,2,0,1,3,83273.0,1392,4623,98,433,89,650,16,102,102,4,6,9,10,0,7,1
41,2,1,1,1,29009.0,44,4193,19,6,6,15,10,5,2,2,0,3,2,0,6,0
43,3,1,1,1,45057.0,50,4191,80,37,0,7,3,0,3,2,0,3,1,0,5,0
51,2,1,1,1,37150.0,467,4637,80,167,37,64,49,34,116,4,3,6,8,0,7,1
52,2,0,1,1,43020.0,223,4192,79,45,7,99,4,25,43,4,1,4,3,0,6,0
63,2,1,1,1,53154.0,158,4001,50,129,0,21,0,1,7,3,1,4,1,0,4,0
49,2,1,0,0,65308.0,1211,4272,60,713,0,264,120,80,34,7,8,12,1,2,4,2
52,2,0,1,1,76467.0,1575,4662,44,676,161,426,210,44,58,2,5,5,2,0,6,2
75,1,1,0,0,81044.0,1208,4165,0,450,26,535,73,98,26,5,6,10,1,0,1,2
71,2,1,1,2,32871.0,43,4458,28,22,2,12,0,2,5,1,0,3,1,0,4,0
47,2,0,1,2,55801.0,527,4261,35,367,4,51,6,4,95,7,2,6,6,1,7,1
63,2,0,1,1,76320.0,932,3988,49,526,35,214,69,53,35,6,3,4,2,0,2,2
67,3,0,1,2,36927.0,71,4008,46,51,0,16,0,0,4,3,0,3,2,0,8,0
69,2,1,1,2,48794.0,54,3984,97,25,0,11,3,0,15,1,0,3,1,0,4,0
57,2,0,0,0,23478.0,129,4448,51,28,6,27,12,17,39,3,0,3,1,0,8,0
49,2,0,1,1,71128.0,1615,4612,80,958,159,447,20,0,31,2,10,12,3,0,7,1
46,4,0,1,1,70179.0,1034,4324,10,532,88,168,69,44,133,7,3,13,3,0,5,1
72,2,1,1,1,59462.0,1088,4521,29,724,17,143,0,8,196,9,2,12,2,0,7,1
53,3,1,1,2,51381.5,721,4388,52,375,42,48,94,66,96,4,10,4,7,0,3,1
53,2,1,1,1,38361.0,137,4165,74,39,0,56,20,8,14,3,1,3,3,0,7,0
41,4,0,1,1,51381.5,47,4375,82,23,0,15,0,2,7,3,0,3,2,0,6,0
40,4,1,0,0,70038.0,1244,4228,54,587,54,348,71,54,130,4,4,8,1,0,2,2
44,2,1,1,2,42554.0,41,4514,93,29,1,11,0,0,0,2,0,3,2,0,4,0
48,2,1,1,1,67445.0,1174,4667,63,757,80,217,29,80,11,9,6,12,5,0,6,1
71,2,0,1,1,67046.0,993,4520,92,544,35,133,23,151,107,4,5,4,2,0,2,1
74,2,1,0,0,42192.0,100,4277,40,40,15,15,17,6,7,2,1,3,1,0,4,0
70,4,1,1,1,77610.0,1680,4589,70,1245,33,332,21,33,16,4,7,4,2,0,7,1
38,2,1,1,1,31761.0,98,4066,96,19,1,20,16,14,28,3,0,4,2,0,5,0
43,2,1,1,1,34350.0,48,4234,81,16,3,15,2,1,11,1,0,3,1,0,7,0
73,2,1,1,1,54591.0,519,4309,63,376,4,94,12,9,24,6,2,8,3,0,5,1
66,2,1,1,1,71866.0,715,4167,85,184,178,178,103,39,33,6,3,10,1,0,3,2
53,2,1,1,1,25293.0,37,4268,51,15,0,11,0,2,9,1,1,2,1,0,8,0
35,4,0,0,0,42000.0,653,4516,23,124,83,267,85,59,35,5,2,11,2,0,5,2
39,2,1,0,0,69520.0,1455,4338,95,627,120,414,121,80,93,9,6,5,1,0,5,2
52,2,0,1,1,64713.0,602,4123,11,180,60,241,13,54,54,5,5,7,2,0,4,1
45,3,1,1,1,27889.0,26,4340,42,14,0,4,0,0,8,1,1,2,1,0,6,0
62,0,0,0,0,22123.0,102,4075,77,3,3,24,34,7,31,2,1,3,1,0,5,0
51,2,1,1,2,51381.5,97,4464,82,71,1,16,0,0,9,2,1,3,4,0,8,0
68,3,1,1,1,51381.5,207,4352,83,161,0,22,0,0,24,4,1,4,2,0,6,0
49,2,1,1,1,27803.0,176,4653,40,8,26,46,38,9,49,3,0,4,2,0,8,0
67,2,0,1,1,51381.5,450,4235,95,264,0,21,12,6,147,6,1,5,3,0,7,1
62,2,1,1,1,51651.0,433,4580,32,293,6,23,13,6,92,6,2,5,4,0,8,1
34,2,1,0,0,68487.0,1366,4513,48,758,12,385,33,89,89,9,7,13,1,0,4,2
79,3,0,0,0,51381.5,1564,4223,75,532,126,490,164,126,126,5,5,11,1,1,1,2
53,2,1,1,1,56796.0,1001,4479,24,656,38,161,62,47,37,8,9,7,3,0,7,1
30,1,1,0,0,87000.0,961,4542,61,196,25,607,67,17,49,4,6,7,1,0,2,2
63,2,1,1,1,79823.0,1518,4071,6,835,73,380,114,73,43,6,9,7,1,1,2,2
42,2,0,1,1,30828.0,56,4249,16,16,11,15,2,0,12,1,1,4,2,0,3,0
51,3,1,1,1,34109.0,22,4216,39,9,1,5,2,1,4,0,0,3,1,0,4,0
48,3,0,1,2,53367.0,400,4283,2,229,7,140,10,3,11,5,1,8,7,0,7,1
53,0,1,0,0,22390.0,26,4232,49,0,1,4,15,1,5,1,0,2,1,0,7,0
46,2,1,1,1,71322.0,350,4039,31,121,24,124,24,15,42,4,1,7,1,0,2,1
29,2,0,0,0,79244.0,1216,4538,58,471,102,125,212,61,245,4,10,7,1,2,1,2
73,3,1,1,1,49912.0,874,4641,5,520,8,223,32,49,42,10,5,7,4,1,8,1
72,4,1,1,2,48699.0,40,4385,90,26,1,10,2,0,1,1,0,3,1,0,5,0
47,2,1,0,0,80144.0,1367,4253,47,240,132,445,250,192,108,3,7,8,1,0,1,2
66,2,0,1,2,54252.0,264,4378,25,178,4,26,8,4,44,4,1,5,5,0,6,1
46,3,1,1,1,81929.0,2053,4619,60,1486,55,278,49,0,185,4,4,10,2,2,6,1
47,2,1,1,1,76068.0,1376,4558,67,1115,12,128,33,12,76,2,3,4,1,2,6,1
46,3,1,1,2,53204.0,45,4082,40,29,0,8,2,0,6,1,0,3,1,0,4,0
73,4,1,1,1,67911.0,976,4019,63,529,0,356,63,28,0,6,7,11,3,0,3,1
38,1,1,1,1,14796.0,51,4631,1,13,3,8,7,4,16,1,0,3,2,0,9,0
48,4,1,1,1,78128.0,1264,4111,89,934,24,230,16,24,36,8,4,6,2,2,3,2
50,0,1,0,0,14188.0,75,4467,40,2,7,11,16,12,27,2,0,4,1,0,6,0
36,0,1,1,1,20425.0,57,4589,5,4,12,5,3,16,17,2,0,3,2,0,7,0
60,3,1,1,1,58646.0,140,4365,3,62,1,44,6,5,22,2,1,4,1,0,4,0
52,2,0,1,1,72967.0,497,4542,1,158,35,179,0,0,125,7,2,8,2,1,5,1
73,3,1,1,1,48150.0,266,4367,24,173,2,39,3,2,47,5,1,4,3,0,7,1
61,2,0,0,0,82332.0,2006,4631,89,830,59,968,51,79,19,5,3,12,1,1,2,2
67,2,0,1,2,58275.0,615,4373,48,189,10,253,56,43,64,8,2,7,6,0,7,1
41,4,1,0,0,44953.0,1021,4536,31,728,17,133,11,8,124,7,3,13,1,1,6,2
69,2,1,1,2,34587.0,22,4025,68,7,2,9,2,0,2,1,0,3,2,0,4,0
48,3,1,1,1,43018.0,133,4221,46,35,4,17,7,6,64,2,2,2,1,0,5,0
68,3,1,1,1,45736.0,437,4321,92,188,3,180,20,3,43,7,1,6,5,0,7,1
53,3,1,1,1,66476.0,1013,4188,80,742,28,152,25,9,57,6,8,10,2,0,4,1
41,1,1,1,1,27733.0,57,4288,16,0,7,5,26,2,17,2,0,3,2,0,7,0
70,4,1,1,1,69805.0,1038,4140,50,750,71,174,13,10,20,6,8,11,2,0,2,1
60,3,0,0,0,72217.0,1573,4426,93,816,42,450,55,56,154,3,10,8,1,0,2,2
51,2,0,1,1,25818.0,28,4600,51,5,2,8,2,2,9,0,1,2,1,0,7,0
46,3,1,1,1,37509.0,123,4636,24,37,5,56,12,8,5,3,0,4,2,0,7,0
46,1,1,1,2,25176.0,13,4304,79,4,0,4,0,0,5,1,0,2,1,0,7,0
42,2,1,1,1,43586.0,132,4649,26,99,2,11,4,0,16,3,0,4,3,0,8,0
66,1,1,1,1,53230.0,732,4676,86,176,72,98,136,21,229,5,2,12,4,0,5,1
65,2,1,1,2,50116.0,66,3990,68,54,0,10,0,0,2,1,0,4,2,1,5,0
50,2,1,0,0,84906.0,1631,4249,98,997,15,414,99,30,76,5,6,12,1,3,2,2
56,2,1,1,1,61286.0,608,4312,34,356,0,107,19,9,117,7,1,8,2,0,5,1
36,4,1,0,0,82333.0,1822,4437,60,1311,0,359,46,89,17,4,3,10,1,1,2,2
57,4,1,0,0,65220.0,1282,4645,3,890,63,292,0,25,12,8,4,7,4,0,6,1
48,2,1,1,3,33590.0,8,4219,65,4,0,2,0,0,2,1,0,2,1,0,7,0
46,2,0,1,1,30992.0,43,4414,83,17,0,14,7,3,2,1,0,3,1,0,7,0
46,3,0,0,0,72309.0,1931,4456,64,960,0,883,50,38,0,5,6,8,1,1,3,2
73,4,1,0,0,156924.0,8,4285,85,2,1,2,1,1,1,0,0,0,0,0,0,0
42,0,1,1,1,16005.0,103,4665,69,1,3,2,20,30,47,2,1,2,3,0,8,0
65,3,0,0,0,65487.0,1169,4151,48,240,67,500,199,0,163,3,5,6,3,0,2,2
57,2,1,1,1,58692.0,395,4065,21,301,11,61,4,7,11,8,2,4,1,0,7,1
53,2,0,1,2,40590.0,258,4251,30,154,0,50,6,11,37,3,4,3,5,1,6,1
52,2,0,1,1,20587.0,25,4030,39,2,3,6,4,1,9,1,1,2,1,0,7,0
68,3,0,1,1,62637.0,185,4101,76,104,12,48,4,12,5,2,2,5,1,0,2,0
56,3,0,1,2,29435.0,180,4673,11,70,3,37,4,2,64,3,2,2,4,0,9,0
48,2,0,1,1,19346.0,22,4131,26,2,0,9,3,6,2,1,0,3,1,0,8,0
51,2,1,1,2,35788.0,44,4138,34,23,2,11,3,1,4,2,0,3,2,0,6,0
54,2,0,1,2,36997.0,94,4494,72,43,4,12,8,0,27,2,1,4,5,0,5,0
65,2,1,0,0,23539.0,81,4102,13,4,24,11,16,1,25,2,0,4,1,0,6,0
49,2,0,1,1,65333.0,798,4144,58,654,7,92,0,15,30,9,4,8,7,2,6,1
65,2,0,0,0,78499.0,1334,4199,12,912,72,170,47,36,97,11,3,4,1,1,4,2
51,4,1,1,1,29732.0,38,4077,23,25,0,8,0,1,4,2,0,2,1,0,9,0
62,3,1,1,3,41275.0,61,4078,33,24,4,22,0,2,9,3,1,3,4,0,5,0
49,4,1,1,2,63516.0,300,4339,30,141,11,114,15,14,5,4,1,7,4,0,5,1
60,4,1,1,1,42769.0,88,4241,15,71,0,13,3,1,0,1,1,4,2,0,4,0
64,3,1,1,2,49572.0,54,4177,25,35,1,16,0,1,1,2,0,3,2,0,7,0
50,2,1,0,0,69209.0,1782,4631,4,496,32,849,229,48,128,5,3,6,2,1,4,2
46,2,1,1,1,17148.0,68,4133,80,9,9,11,13,10,16,3,1,3,4,0,8,0
53,2,0,1,2,40590.0,258,4251,30,154,0,50,6,11,37,3,4,3,5,1,6,1
46,3,1,1,1,30560.0,31,4348,6,9,1,5,4,5,7,1,0,3,1,0,7,0
39,1,1,1,1,32146.0,66,4029,16,26,3,23,4,7,3,2,0,4,2,0,6,0
58,1,0,1,2,41713.0,174,4042,57,77,8,44,10,10,25,3,1,4,5,0,6,0
47,3,1,1,1,34176.0,28,4139,9,11,2,7,4,2,2,1,0,3,1,0,3,0
67,4,1,1,1,58482.0,731,4090,59,576,7,115,19,7,7,7,4,9,2,1,6,1
57,2,0,1,1,59686.0,274,4136,78,89,15,89,34,42,5,4,1,6,1,0,4,1
58,4,1,1,1,60896.0,1701,4607,90,1013,30,399,60,46,153,9,10,4,3,0,6,1
42,2,1,1,1,62994.0,312,4098,74,224,12,48,4,12,12,6,2,4,1,0,6,1
65,2,1,1,1,47320.0,414,4313,10,200,19,111,50,15,19,5,1,8,6,0,6,1
73,1,0,0,0,74859.0,1565,4372,63,570,73,614,133,102,73,6,5,11,1,1,3,2
30,0,0,1,1,15253.0,29,4225,13,1,3,3,8,1,13,1,0,3,2,0,7,0
48,4,0,1,1,31560.0,94,4351,98,62,1,20,4,0,7,2,1,3,2,0,8,0
68,2,0,1,1,72071.0,1338,4481,4,531,69,300,150,138,150,5,4,8,3,0,2,2
32,3,0,0,0,91172.0,1092,4440,94,162,28,818,0,28,56,4,3,7,0,4,3,2
38,2,1,0,0,90000.0,1479,4169,91,675,144,133,94,192,241,4,8,5,1,3,1,2
41,2,0,1,2,41967.0,54,4199,66,23,4,10,0,2,15,1,0,3,1,0,4,0
57,2,0,1,1,69263.0,568,4097,14,492,5,32,13,5,21,9,1,7,1,1,6,1
52,1,0,0,0,65706.0,1199,4347,77,918,10,129,13,0,129,11,3,12,1,3,7,2
47,2,1,1,1,60934.0,873,4144,41,224,155,155,192,93,54,6,4,11,2,0,4,2
71,2,1,1,1,71965.0,1213,4316,21,572,19,286,50,38,248,6,3,5,3,0,3,1
67,2,1,1,1,65210.0,731,4092,25,626,0,70,0,7,28,9,3,8,2,2,6,1
47,4,1,0,0,79174.0,2043,4515,2,1074,37,518,193,92,129,5,6,7,1,2,2,2
55,3,0,0,0,81380.0,1893,4535,51,741,68,689,224,68,103,4,2,10,1,0,2,2
49,4,0,1,1,48432.0,424,4600,3,322,3,50,4,3,42,7,1,6,5,0,8,1
51,2,1,1,1,52914.0,575,4519,32,254,10,44,30,10,227,7,3,3,2,1,7,1
67,2,1,1,1,38946.0,257,4229,84,116,6,82,6,6,41,3,1,6,2,0,5,1
48,2,1,1,1,26067.0,56,4218,49,22,2,18,0,2,12,3,0,3,3,0,8,0
50,4,1,1,1,44325.0,542,4460,69,516,0,21,0,0,5,8,2,7,4,1,8,1
58,2,1,0,0,42523.0,125,4048,96,14,36,11,3,26,35,1,1,4,1,0,2,0
44,0,0,1,1,26487.0,69,4386,23,2,8,10,12,14,23,2,1,3,3,0,5,0
65,1,1,1,1,53233.0,40,4084,18,28,0,9,3,0,0,1,0,3,1,0,4,0
62,2,1,1,1,67716.0,1016,4516,8,530,142,217,62,9,56,7,4,13,4,1,5,1
50,3,1,1,1,76234.0,907,4124,21,519,50,167,130,0,41,8,3,11,1,1,3,1
66,4,1,0,0,84117.0,1566,4030,60,611,76,749,59,45,26,7,10,6,1,1,2,2
65,3,1,0,0,65487.0,1169,4151,48,240,67,500,199,0,163,3,5,6,3,0,2,2
50,0,1,1,1,25224.0,46,4086,36,4,9,12,11,2,8,1,1,3,2,0,3,0
39,3,0,0,0,89616.0,1644,4470,36,671,47,655,145,111,15,7,5,12,1,0,2,2
51,2,0,1,2,40851.0,59,4474,63,23,1,7,0,4,24,1,1,2,1,0,7,0
75,2,1,0,0,27469.0,17,4677,2,9,1,2,3,2,0,0,0,3,1,0,6,0
65,1,1,0,0,82347.0,1853,4581,38,556,54,845,202,133,63,7,7,10,1,2,3,2
65,2,1,1,1,73803.0,1528,4678,61,833,80,363,52,26,174,9,5,6,2,1,6,1
70,3,0,1,2,8820.0,35,4445,52,12,0,13,4,2,4,3,0,3,4,0,8,0
48,2,0,0,0,43322.0,141,4050,25,56,7,48,10,2,18,3,0,4,1,0,7,0
49,2,1,1,1,55593.0,546,4293,63,293,8,124,11,4,106,6,6,3,2,1,6,1
68,2,1,1,2,50501.0,500,4357,10,297,0,38,13,0,152,5,4,4,7,1,6,1
47,2,1,1,2,37085.0,61,3984,65,39,1,16,2,0,3,3,0,3,4,0,8,0
32,0,0,1,1,16185.0,106,4309,71,5,11,16,21,8,45,2,2,2,2,0,8,0
53,2,0,1,1,57731.0,704,4564,0,266,21,300,65,8,44,8,8,6,4,0,6,1
49,4,0,1,1,48432.0,424,4600,3,322,3,50,4,3,42,7,1,6,5,0,8,1
44,2,1,1,1,73807.0,849,4524,88,366,124,156,71,78,54,5,5,11,2,0,2,2
32,2,1,0,0,18929.0,85,4479,15,32,0,8,23,4,18,1,0,4,1,0,6,0
54,2,0,1,2,35893.0,199,4603,80,158,0,23,0,0,18,3,1,5,6,0,8,0
42,2,1,1,1,61014.0,1147,4668,17,269,129,495,182,43,29,9,3,4,4,0,7,1
68,2,1,1,2,32144.0,54,4079,76,41,0,10,0,0,3,2,1,3,4,1,7,0
59,0,1,1,1,14918.0,43,4550,52,3,3,3,15,4,15,1,0,3,1,0,6,0
59,2,0,1,2,45146.0,53,4330,28,33,0,5,0,0,15,1,1,2,2,0,4,0
67,1,0,1,1,41769.0,521,4482,31,302,29,131,32,0,27,8,1,7,6,0,8,1
41,2,1,0,0,88325.0,1623,4125,42,519,71,860,93,27,53,6,2,9,1,0,2,2
72,3,0,1,2,38054.0,45,4040,24,23,2,17,2,1,0,2,0,3,2,0,7,0
27,1,0,0,0,80617.0,1435,4606,42,594,51,631,72,55,32,4,6,8,1,0,2,2
46,2,1,1,1,5305.0,32,4315,12,12,4,7,1,3,5,1,0,0,0,0,13,0
68,2,1,1,2,36807.0,16,4537,88,4,2,5,0,0,5,1,0,2,1,0,6,0
39,2,1,1,1,28427.0,52,4446,67,18,3,19,3,3,6,2,0,3,2,0,8,0
74,4,0,0,0,82032.0,1234,4066,54,332,194,377,149,125,57,4,6,7,0,0,1,2
44,2,1,1,1,22775.0,15,4356,40,5,1,8,0,0,1,1,0,2,1,0,8,0
37,3,1,1,1,40101.0,415,4604,73,171,3,129,26,24,62,6,1,6,4,0,7,1
43,2,1,1,1,58025.0,470,4196,81,270,31,88,11,48,22,3,2,10,3,0,4,1
40,3,0,0,0,75777.0,1438,4341,12,712,26,538,69,13,80,3,6,11,1,2,1,2
43,1,1,1,1,7500.0,53,4399,7,2,8,11,3,8,21,3,2,2,4,0,7,0
59,3,1,1,3,33562.0,51,3985,33,21,12,12,0,3,3,2,0,4,3,0,4,0
52,4,0,1,1,57642.0,679,4152,24,580,6,58,8,0,27,7,6,6,3,1,4,1
54,2,1,1,2,58554.0,586,4622,55,368,24,68,38,0,88,8,2,6,6,0,7,1
43,2,1,1,2,63777.0,653,4443,87,457,5,106,15,17,53,11,1,6,8,0,8,1
60,2,0,1,1,57967.0,468,4464,39,229,7,137,4,0,91,4,2,8,5,0,5,1
44,1,1,0,0,51381.5,1679,4667,53,32,2,1607,12,4,22,0,0,1,0,1,0,2
50,2,1,1,2,24434.0,50,4023,9,3,2,8,20,0,17,2,1,2,2,0,7,0
38,2,0,1,1,11012.0,84,4451,82,24,3,26,7,1,23,3,1,2,3,1,9,0
52,3,0,0,0,44802.0,1049,4658,71,853,10,143,13,10,20,9,4,12,2,0,8,1
36,2,0,0,0,26816.0,22,4662,50,5,1,6,3,4,3,0,0,3,1,0,4,0
45,2,1,1,1,666666.0,62,4373,23,9,14,18,8,1,12,3,1,3,4,0,6,2
48,2,1,1,1,34421.0,30,4344,81,3,3,7,6,2,9,1,0,2,1,0,7,0
55,2,1,1,1,61223.0,1341,4362,46,709,43,182,42,118,247,9,3,4,2,0,5,1
76,4,1,1,3,64014.0,444,4000,56,406,0,30,0,0,8,8,2,5,7,1,7,1
41,2,0,0,0,56981.0,1241,4136,91,908,48,217,32,12,24,2,3,13,1,1,6,2
66,3,1,1,1,69245.0,843,4137,8,428,30,214,80,30,61,6,5,10,2,0,3,2
68,4,1,1,2,52869.0,172,4603,40,84,3,61,2,1,21,3,1,4,3,0,7,0
